room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
18661611,16683114,Entire home/apt,Avenidas Novas,0,0,6,2,98
18662432,129691614,Entire home/apt,Santa Maria Maior,1,0,6,2,173
18663511,54383854,Private room,SÌ£o Vicente,2,0,2,0,46
18665467,1805673,Entire home/apt,MisericÌ_rdia,3,5,3,2,127
18668168,42190677,Entire home/apt,Penha de FranÌ¤a,1,0,5,3,40
18668939,125039860,Private room,Arroios,0,0,1,1,35
18669185,42190677,Entire home/apt,Penha de FranÌ¤a,0,0,5,4,44
18669810,125039860,Private room,Arroios,0,0,2,1,45
18670195,125039860,Private room,Arroios,0,0,2,1,45
18670413,125039860,Private room,Arroios,0,0,2,1,50
18670619,125039860,Entire home/apt,Arroios,0,0,8,5,148
18671476,125074812,Private room,Estrela,0,0,4,1,58
18671650,126608804,Entire home/apt,MisericÌ_rdia,7,5,6,2,87
18671996,17641551,Entire home/apt,Santo AntÌ_nio,2,0,4,1,75
18673009,49687520,Private room,Arroios,2,0,2,1,45
18676058,129817108,Private room,Campo de Ourique,0,0,2,2,23
18677901,93725372,Entire home/apt,Santa Maria Maior,0,0,6,2,346
18679430,24485176,Entire home/apt,Santa Maria Maior,1,0,3,1,68
18680901,131185696,Entire home/apt,AlcÌ¢ntara,2,0,2,2,61
18682337,129527832,Shared room,Olivais,1,0,1,1,22
18683643,6095162,Entire home/apt,Alvalade,0,0,2,1,58
18684986,121044432,Private room,MisericÌ_rdia,4,4.5,1,1,29
18685326,129881237,Entire home/apt,Santa Maria Maior,0,0,6,2,162
18685711,129889690,Entire home/apt,Arroios,0,0,8,3,346
18686147,56832650,Private room,Santa Maria Maior,3,5,3,2,35
18686485,116896803,Private room,Santo AntÌ_nio,0,0,3,1,40
18687311,121044432,Private room,MisericÌ_rdia,4,4.5,4,1,39
18687366,116896803,Private room,Santo AntÌ_nio,1,0,2,1,35
18687525,116896803,Private room,Santo AntÌ_nio,2,0,2,1,33
18687675,116896803,Private room,Santo AntÌ_nio,1,0,2,1,35
18688919,98069930,Private room,Arroios,0,0,16,10,87
18695586,120057767,Entire home/apt,MisericÌ_rdia,1,0,4,2,114
18696258,13999190,Entire home/apt,MisericÌ_rdia,2,0,6,2,98
18696503,129978088,Entire home/apt,Santo AntÌ_nio,0,0,5,2,115
18697038,129881237,Entire home/apt,Santa Maria Maior,4,5,2,1,80
18697176,106149355,Entire home/apt,Alvalade,0,0,9,5,202
18697179,25841048,Entire home/apt,Santo AntÌ_nio,1,0,5,2,113
18697207,2016515,Entire home/apt,MisericÌ_rdia,3,5,4,1,93
18697431,3953109,Entire home/apt,Santa Maria Maior,1,0,4,1,96
18698829,50438512,Entire home/apt,MisericÌ_rdia,0,0,4,2,104
18700361,106149355,Entire home/apt,SÌ£o Vicente,0,0,4,1,115
18700943,1496930,Entire home/apt,Santa Maria Maior,0,0,8,3,173
18701033,7665008,Entire home/apt,MisericÌ_rdia,0,0,11,7,138
18701045,93835189,Entire home/apt,Arroios,3,5,6,1,75
18701212,106149355,Entire home/apt,SÌ£o Domingos de Benfica,0,0,11,8,231
18701319,51508578,Entire home/apt,Arroios,4,5,5,3,104
18701874,130019082,Entire home/apt,Santa Maria Maior,0,0,8,3,88
18702336,5151549,Private room,Arroios,0,0,1,1,23
18702444,51492137,Entire home/apt,Alvalade,0,0,4,2,46
18702934,22485133,Entire home/apt,Arroios,0,0,4,0,144
18702996,72308704,Entire home/apt,BelÌ©m,0,0,3,1,58
18703544,130030031,Entire home/apt,MisericÌ_rdia,4,4.5,2,0,69
18703769,130030031,Entire home/apt,MisericÌ_rdia,3,4,2,0,76
18704115,106149355,Private room,Santo AntÌ_nio,0,0,2,1,42
18704186,31107450,Private room,Arroios,1,0,2,1,28
18704692,5588401,Entire home/apt,Santa Maria Maior,4,5,5,2,98
18705665,50870971,Private room,Benfica,6,5,2,1,23
18705774,37479698,Entire home/apt,Arroios,4,5,4,2,69
18706886,31206149,Entire home/apt,MisericÌ_rdia,0,0,4,1,44
18707182,105540604,Entire home/apt,AlcÌ¢ntara,5,5,6,2,69
18707569,94102854,Private room,MisericÌ_rdia,4,4,1,1,33
18710290,211826,Entire home/apt,Santa Maria Maior,4,4.5,2,0,54
18711446,41290662,Entire home/apt,Santa Maria Maior,0,0,6,1,133
18712302,31107450,Shared room,Arroios,0,0,4,1,23
18712536,7447743,Entire home/apt,MisericÌ_rdia,3,5,4,2,58
18714714,16869217,Private room,Santa Maria Maior,5,5,1,1,29
18716762,4645967,Entire home/apt,SÌ£o Vicente,4,5,2,2,40
18718814,1287939,Entire home/apt,SÌ£o Vicente,2,0,4,1,67
18721084,94102854,Private room,MisericÌ_rdia,1,0,2,1,57
18721111,129288527,Entire home/apt,Arroios,0,0,1,1,49
18721298,130186474,Private room,Areeiro,0,0,1,1,23
18725006,88420048,Entire home/apt,SÌ£o Vicente,0,0,4,2,64
18725755,106042680,Entire home/apt,Avenidas Novas,0,0,3,1,80
18725950,84365957,Private room,Penha de FranÌ¤a,0,0,2,1,50
18726525,78676777,Entire home/apt,Parque das NaÌ¤Ìµes,0,0,4,1,69
18726555,130235888,Private room,Arroios,0,0,2,1,42
18726835,130238157,Private room,Arroios,0,0,2,1,44
18727033,130239284,Private room,Arroios,0,0,2,1,40
18727259,130241214,Private room,Arroios,0,0,2,1,44
18730186,130265444,Entire home/apt,Santa Maria Maior,3,4.5,2,1,58
18733253,126605730,Private room,Lumiar,0,0,2,1,26
18733688,11070934,Private room,Penha de FranÌ¤a,1,0,2,1,23
18733843,22036235,Entire home/apt,Santa Maria Maior,0,0,2,1,80
18734291,842219,Entire home/apt,MisericÌ_rdia,4,5,7,3,136
18735274,128909464,Entire home/apt,BelÌ©m,2,0,5,3,52
18735298,6604033,Entire home/apt,SÌ£o Vicente,1,0,4,1,75
18735376,72873886,Private room,Areeiro,0,0,1,1,36
18735639,130317289,Entire home/apt,Santo AntÌ_nio,2,0,2,1,75
18735925,96720338,Private room,Santa Maria Maior,2,0,2,1,26
18740410,15908646,Entire home/apt,Arroios,0,0,9,4,115
18742159,106149355,Private room,Santo AntÌ_nio,0,0,2,1,64
18742597,106149355,Private room,Santo AntÌ_nio,0,0,1,1,52
18743152,106149355,Private room,Santo AntÌ_nio,0,0,1,1,46
18744030,130392574,Private room,Santo AntÌ_nio,2,0,1,1,29
18744761,130397482,Entire home/apt,Santo AntÌ_nio,0,0,4,1,57
18745670,121873936,Entire home/apt,BelÌ©m,1,0,3,1,41
18745689,5828265,Entire home/apt,MisericÌ_rdia,5,5,3,1,80
18746715,26429968,Entire home/apt,Estrela,6,4.5,3,1,58
18747959,104083974,Entire home/apt,MisericÌ_rdia,3,4.5,4,2,93
18748344,21241660,Entire home/apt,Campo de Ourique,2,0,4,2,64
18750435,36811358,Entire home/apt,Olivais,1,0,6,3,35
18751050,12395492,Private room,Ajuda,5,4.5,2,1,23
18752764,130395556,Private room,SÌ£o Domingos de Benfica,2,0,3,1,40
18752967,39219982,Entire home/apt,MisericÌ_rdia,3,5,4,1,80
18753795,130473109,Entire home/apt,Santo AntÌ_nio,3,4.5,4,1,66
18754313,83079277,Private room,Alvalade,0,0,1,1,35
18754461,11093680,Entire home/apt,Santa Maria Maior,1,0,4,2,93
18754657,93469469,Entire home/apt,MisericÌ_rdia,1,0,4,1,93
18754871,32898440,Entire home/apt,SÌ£o Vicente,2,0,6,1,93
18755040,17363266,Entire home/apt,MisericÌ_rdia,0,0,6,3,213
18761507,30466028,Entire home/apt,MisericÌ_rdia,0,0,4,1,138
18761866,130544852,Private room,Arroios,0,0,2,1,38
18762703,130549342,Entire home/apt,Penha de FranÌ¤a,2,0,8,3,93
18763829,897614,Entire home/apt,SÌ£o Vicente,0,0,4,2,78
18765148,130569506,Private room,Arroios,0,0,2,1,41
18765200,130569620,Entire home/apt,Santa Maria Maior,0,0,8,3,231
18765540,90942124,Entire home/apt,SÌ£o Vicente,0,0,9,4,173
18766012,4861007,Entire home/apt,MisericÌ_rdia,0,0,12,6,345
18766353,112300457,Private room,Santo AntÌ_nio,0,0,2,0,40
18767883,49687520,Private room,Arroios,3,3,2,1,45
18768814,530574,Private room,SÌ£o Domingos de Benfica,2,0,1,1,35
18771446,11070934,Entire home/apt,Arroios,0,0,2,1,48
18771967,130540891,Entire home/apt,SÌ£o Vicente,0,0,8,3,64
18772249,130627589,Entire home/apt,Parque das NaÌ¤Ìµes,0,0,2,1,65
18772706,117257384,Entire home/apt,Santa Maria Maior,3,5,3,2,78
18773234,130633491,Entire home/apt,Santa Maria Maior,3,5,4,1,79
18773347,125224083,Entire home/apt,Penha de FranÌ¤a,0,0,5,3,161
18773449,130639775,Entire home/apt,Arroios,0,0,4,2,115
18773552,19905749,Entire home/apt,Santa Maria Maior,2,0,6,2,109
18773565,1549585,Entire home/apt,Campo de Ourique,0,0,6,2,69
18773750,122042194,Private room,Olivais,5,5,2,1,64
18773763,130641872,Entire home/apt,MisericÌ_rdia,1,0,5,1,75
18773815,5471155,Entire home/apt,Arroios,1,0,6,3,219
18779192,29690085,Private room,MisericÌ_rdia,0,0,2,1,29
18779994,17368354,Private room,Santo AntÌ_nio,5,4.5,2,1,33
18782205,102751858,Private room,Arroios,0,0,3,1,87
18782300,102751858,Private room,Arroios,0,0,4,1,98
18782318,102751858,Private room,Arroios,0,0,4,1,80
18782351,102751858,Private room,Arroios,0,0,2,1,58
18782393,102751858,Private room,Arroios,3,4.5,2,1,58
18782789,34827624,Entire home/apt,MisericÌ_rdia,3,4.5,2,1,93
18783401,104083974,Entire home/apt,Arroios,0,0,6,2,115
18784448,54988224,Private room,Avenidas Novas,1,0,3,1,26
18784691,130732998,Entire home/apt,Santa Maria Maior,0,0,4,2,87
18785260,26586969,Entire home/apt,Arroios,1,0,4,3,80
18785354,2174752,Entire home/apt,Santa Maria Maior,2,0,4,2,93
18786451,130750187,Private room,Penha de FranÌ¤a,3,5,2,1,29
18786688,130718768,Entire home/apt,Santo AntÌ_nio,0,0,2,1,75
18787254,106149355,Entire home/apt,MisericÌ_rdia,0,0,4,1,98
18788763,130769839,Entire home/apt,AlcÌ¢ntara,0,0,11,5,253
18788926,73773039,Entire home/apt,Estrela,0,0,4,0,80
18790657,4221908,Private room,Penha de FranÌ¤a,0,0,2,1,40
18790690,61255540,Shared room,Arroios,0,0,4,1,18
18790916,24124972,Entire home/apt,Santa Maria Maior,0,0,2,1,65
18791292,61255540,Shared room,Arroios,0,0,6,1,32
18791469,61255540,Shared room,Arroios,0,0,5,1,18
18792580,64382854,Entire home/apt,Estrela,0,0,7,2,68
18792633,2338093,Entire home/apt,Avenidas Novas,0,0,2,1,64
18792656,54610802,Private room,Arroios,5,4,2,1,18
18792771,43865039,Entire home/apt,Campo de Ourique,0,0,5,2,184
18794042,51260837,Entire home/apt,SÌ£o Vicente,5,5,2,1,48
18794850,5655861,Entire home/apt,Arroios,0,0,4,1,75
18795098,5655861,Entire home/apt,Arroios,0,0,4,0,41
18796043,43661525,Private room,MisericÌ_rdia,0,0,2,1,46
18798942,130861843,Entire home/apt,AlcÌ¢ntara,0,0,5,2,77
18799815,130866943,Entire home/apt,Olivais,0,0,2,1,49
18800219,3168004,Entire home/apt,Santo AntÌ_nio,0,0,5,2,98
18801076,130877332,Entire home/apt,Penha de FranÌ¤a,1,0,6,2,127
18801883,49687520,Private room,Arroios,3,4.5,2,1,45
18802058,63736918,Entire home/apt,MisericÌ_rdia,1,0,4,2,85
18802234,130750187,Private room,Penha de FranÌ¤a,3,5,2,1,29
18802610,130030031,Entire home/apt,MisericÌ_rdia,2,0,4,1,81
18802863,1967692,Entire home/apt,MisericÌ_rdia,4,5,3,1,46
18804422,11624181,Entire home/apt,SÌ£o Vicente,4,5,4,1,93
18804479,12953697,Private room,Santo AntÌ_nio,0,0,1,1,35
18805081,130910704,Entire home/apt,Santa Maria Maior,0,0,3,1,67
18805291,3704043,Private room,Penha de FranÌ¤a,1,0,2,1,62
18805684,6065977,Entire home/apt,Campo de Ourique,0,0,6,2,115
18806232,130921058,Entire home/apt,Santo AntÌ_nio,1,0,4,2,150
18809216,130236463,Entire home/apt,SÌ£o Domingos de Benfica,0,0,4,2,46
18810555,126461598,Private room,Santa Maria Maior,1,0,1,1,31
18810893,116896803,Entire home/apt,MisericÌ_rdia,1,0,4,1,60
18812651,3535933,Entire home/apt,Arroios,2,0,3,1,64
18816319,130896434,Private room,Santa Maria Maior,0,0,2,1,438
18819774,106149355,Private room,Avenidas Novas,0,0,2,1,52
18820232,13126647,Entire home/apt,Campo de Ourique,0,0,2,1,115
18820896,106149355,Private room,Avenidas Novas,0,0,1,1,40
18821510,106149355,Private room,Alvalade,0,0,1,1,40
18821992,106149355,Private room,Alvalade,0,0,1,1,35
18822499,38250973,Entire home/apt,Santa Maria Maior,1,0,2,1,58
18823274,130910704,Entire home/apt,Santa Maria Maior,0,0,1,1,75
18823663,78774822,Entire home/apt,Arroios,1,0,6,2,231
18823863,19238565,Entire home/apt,Santa Maria Maior,2,0,2,1,45
18824414,62279195,Entire home/apt,Parque das NaÌ¤Ìµes,1,0,6,3,88
18824910,495593,Entire home/apt,Arroios,3,5,6,2,104
18825557,131082350,Entire home/apt,Parque das NaÌ¤Ìµes,0,0,4,2,133
18826469,28217573,Entire home/apt,Parque das NaÌ¤Ìµes,2,0,4,2,79
18826542,37656629,Entire home/apt,Campo de Ourique,0,0,2,1,64
18830671,131130839,Entire home/apt,Santa Clara,0,0,4,3,69
18831330,39799714,Entire home/apt,SÌ£o Vicente,3,5,6,2,93
18837249,82847909,Private room,Areeiro,0,0,2,1,25
18837999,2372087,Entire home/apt,Arroios,0,0,16,5,346
18840742,124072308,Entire home/apt,Santa Maria Maior,0,0,4,1,93
18845158,44925875,Entire home/apt,Estrela,1,0,4,1,47
18845466,776635,Entire home/apt,Campo de Ourique,1,0,4,2,69
18846779,131273721,Entire home/apt,Santa Maria Maior,1,0,4,1,58
18848115,79343325,Entire home/apt,SÌ£o Vicente,0,0,3,1,69
18848627,18618754,Private room,Arroios,1,0,2,1,52
18849601,82847909,Private room,Areeiro,0,0,2,1,22
18849871,48281197,Entire home/apt,Penha de FranÌ¤a,0,0,4,1,64
18850420,10742774,Entire home/apt,Arroios,2,0,2,1,80
18852033,112415417,Entire home/apt,SÌ£o Vicente,3,5,4,1,87
18852626,14291065,Private room,MisericÌ_rdia,3,5,1,1,21
18852774,35820570,Private room,MisericÌ_rdia,0,0,1,1,35
18853418,131308559,Private room,Penha de FranÌ¤a,0,0,1,1,52
18854143,46879393,Private room,Penha de FranÌ¤a,0,0,2,1,46
18854411,18618754,Private room,Arroios,0,0,1,1,35
18854471,12953697,Private room,Santo AntÌ_nio,0,0,1,1,35
18854799,12953697,Private room,Santo AntÌ_nio,0,0,2,1,46
18855069,12953697,Private room,Santo AntÌ_nio,0,0,1,1,35
18855429,5863476,Entire home/apt,Estrela,1,0,6,2,104
18855497,131343919,Entire home/apt,Campo de Ourique,1,0,4,2,33
18856463,5863476,Entire home/apt,Estrela,2,0,5,2,104
18858485,131390597,Private room,Arroios,0,0,2,1,32
18858879,131395253,Private room,Arroios,0,0,2,1,31
18861037,131412601,Entire home/apt,SÌ£o Vicente,1,0,3,2,69
18863086,119631384,Entire home/apt,Santo AntÌ_nio,2,0,3,2,58
18863304,34663570,Entire home/apt,Arroios,2,0,6,3,87
18864950,106149355,Entire home/apt,Santo AntÌ_nio,0,0,6,2,144
18865186,131436544,Entire home/apt,Estrela,0,0,4,2,91
18866118,131444647,Private room,Penha de FranÌ¤a,0,0,1,1,23
18868308,37913649,Entire home/apt,Arroios,0,0,6,2,74
18871107,5471155,Entire home/apt,SÌ£o Vicente,0,0,6,2,455
18871263,73546613,Private room,Areeiro,0,0,1,1,13
18871287,12953697,Private room,Santo AntÌ_nio,0,0,1,1,35
18871584,73546613,Private room,Areeiro,0,0,1,1,13
18872003,104671338,Entire home/apt,MisericÌ_rdia,0,0,5,0,115
18874501,12953697,Private room,Santo AntÌ_nio,0,0,1,1,29
18875274,11093680,Entire home/apt,SÌ£o Vicente,1,0,4,2,64
18875329,89681636,Entire home/apt,Campo de Ourique,2,0,4,1,58
18875622,8243035,Entire home/apt,Santo AntÌ_nio,0,0,2,1,69
18875713,131520891,Entire home/apt,Penha de FranÌ¤a,0,0,2,1,64
18879061,78574742,Private room,Benfica,3,5,2,1,18
18881563,110606738,Entire home/apt,Arroios,0,0,3,1,64
18882711,131583458,Private room,Arroios,0,0,2,1,37
18882935,131584218,Private room,Arroios,0,0,2,1,36
18883063,131585397,Private room,Arroios,0,0,2,1,38
18884182,114669315,Entire home/apt,MisericÌ_rdia,1,0,2,1,58
18885853,24485176,Entire home/apt,SÌ£o Vicente,0,0,4,1,69
18886172,131607064,Entire home/apt,Areeiro,1,0,4,1,75
18888481,21211063,Entire home/apt,Arroios,1,0,4,2,77
18888658,688914,Entire home/apt,Santa Maria Maior,1,0,3,1,60
18892988,25020268,Entire home/apt,BelÌ©m,0,0,3,1,58
18895372,29359245,Entire home/apt,Santo AntÌ_nio,1,0,4,1,104
18896326,5863476,Entire home/apt,Estrela,1,0,4,1,93
18897085,42195490,Entire home/apt,MisericÌ_rdia,0,0,2,1,87
18897829,128977752,Entire home/apt,Campolide,0,0,4,2,127
18900593,3704043,Private room,Penha de FranÌ¤a,1,0,2,1,50
18904664,6458482,Private room,Arroios,3,4,2,1,35
18904885,6458482,Private room,Arroios,3,4.5,1,1,21
18904963,131747295,Entire home/apt,Santa Maria Maior,0,0,8,3,79
18906790,7031990,Entire home/apt,Avenidas Novas,0,0,4,3,69
18907537,131765809,Private room,MisericÌ_rdia,0,0,2,1,33
18908092,131772191,Entire home/apt,Santa Maria Maior,0,0,4,1,93
18908921,40008096,Entire home/apt,Penha de FranÌ¤a,2,0,8,3,93
18909406,130633491,Entire home/apt,Santa Maria Maior,0,0,4,1,79
18910285,8621456,Private room,Santo AntÌ_nio,0,0,2,1,103
18912428,131807191,Entire home/apt,Penha de FranÌ¤a,1,0,4,1,50
18922110,33111699,Entire home/apt,Benfica,0,0,3,2,46
18924673,2174752,Entire home/apt,MisericÌ_rdia,0,0,4,2,87
18924873,131909507,Entire home/apt,Penha de FranÌ¤a,1,0,4,1,52
18924967,22192546,Entire home/apt,Carnide,0,0,2,1,75
18925139,131911506,Entire home/apt,AlcÌ¢ntara,4,4.5,2,1,64
18925154,2174752,Entire home/apt,Santa Maria Maior,0,0,4,1,93
18925549,11707167,Entire home/apt,Santo AntÌ_nio,0,0,4,2,93
18925558,2174752,Entire home/apt,Santa Maria Maior,0,0,4,1,93
18925889,131917563,Entire home/apt,SÌ£o Vicente,0,0,4,1,98
18926669,73148468,Entire home/apt,AlcÌ¢ntara,0,0,4,2,173
18927154,61033404,Entire home/apt,Santo AntÌ_nio,3,5,4,1,75
18927242,11707167,Entire home/apt,Santa Maria Maior,0,0,4,1,87
18927524,32570727,Private room,Ajuda,0,0,2,1,58
18927652,76223539,Entire home/apt,Alvalade,1,0,4,2,80
18927840,32570727,Private room,Ajuda,0,0,4,1,69
18928035,39219982,Entire home/apt,BelÌ©m,0,0,4,2,80
18928390,131938473,Entire home/apt,Santa Maria Maior,4,5,4,2,93
18928969,85675150,Entire home/apt,Estrela,1,0,3,1,58
18930107,131952550,Private room,Parque das NaÌ¤Ìµes,0,0,2,1,39
18930410,53538601,Entire home/apt,MisericÌ_rdia,0,0,3,1,69
18931994,123079348,Private room,Avenidas Novas,2,0,2,1,59
18932117,123079348,Private room,Avenidas Novas,0,0,2,1,58
18936994,129519141,Entire home/apt,Arroios,0,0,2,0,58
18938524,67330213,Entire home/apt,MisericÌ_rdia,0,0,2,1,54
18938791,3953109,Entire home/apt,Olivais,0,0,4,1,78
18939197,132027193,Private room,Santo AntÌ_nio,0,0,2,0,30
18939485,28217573,Private room,Parque das NaÌ¤Ìµes,0,0,4,1,87
18939716,88150703,Entire home/apt,Arroios,0,0,6,3,104
18939797,126605730,Private room,Alvalade,2,0,1,1,19
18940139,49687520,Private room,Arroios,1,0,2,1,40
18940898,49687520,Private room,Arroios,1,0,3,1,46
18941178,3519021,Entire home/apt,Santa Maria Maior,0,0,4,2,104
18941586,13997401,Entire home/apt,Arroios,0,0,4,1,60
18941763,34827624,Entire home/apt,Arroios,2,0,3,1,78
18942362,125039860,Private room,Arroios,0,0,2,1,35
18942387,3953109,Entire home/apt,Arroios,0,0,4,1,96
18942505,99915702,Entire home/apt,MisericÌ_rdia,1,0,2,0,73
18942812,22196050,Private room,Alvalade,0,0,4,3,73
18943037,116225392,Entire home/apt,Alvalade,0,0,4,2,69
18943332,131431432,Entire home/apt,Areeiro,0,0,6,2,75
18943928,1756107,Entire home/apt,Santa Maria Maior,0,0,5,2,99
18944784,74171605,Entire home/apt,Santa Maria Maior,3,4.5,4,1,57
18944938,132075326,Entire home/apt,MisericÌ_rdia,0,0,6,2,138
18945733,5588401,Entire home/apt,Santa Maria Maior,4,5,4,1,58
18946208,126410788,Entire home/apt,Estrela,1,0,2,1,94
18949183,130030031,Entire home/apt,MisericÌ_rdia,3,4.5,3,1,66
18949496,75000106,Entire home/apt,Lumiar,0,0,6,2,138
18950285,132126528,Entire home/apt,Santa Maria Maior,2,0,4,1,69
18952193,132039697,Entire home/apt,Avenidas Novas,0,0,8,4,127
18954313,125742566,Private room,SÌ£o Vicente,1,0,1,1,27
18955620,132173101,Entire home/apt,Santo AntÌ_nio,0,0,3,1,75
18956664,7531415,Entire home/apt,MisericÌ_rdia,1,0,2,1,98
18957824,77918943,Entire home/apt,MisericÌ_rdia,0,0,3,1,52
18960355,6392918,Entire home/apt,MisericÌ_rdia,0,0,2,1,78
18960432,5039336,Entire home/apt,MisericÌ_rdia,0,0,6,2,173
18961489,132228120,Entire home/apt,SÌ£o Vicente,0,0,3,1,90
18961751,132217576,Entire home/apt,Estrela,0,0,3,0,67
18965299,10463670,Entire home/apt,BelÌ©m,0,0,4,1,138
18966504,1657560,Entire home/apt,SÌ£o Vicente,1,0,2,1,52
18967266,3811785,Entire home/apt,AlcÌ¢ntara,0,0,6,2,138
18969114,132295361,Private room,Avenidas Novas,1,0,2,1,33
18969195,73546613,Private room,Areeiro,0,0,1,1,10
18969850,1185103,Entire home/apt,BelÌ©m,3,4.5,6,2,68
18972714,31339511,Private room,Santo AntÌ_nio,0,0,4,2,64
18972979,132331956,Entire home/apt,Campolide,0,0,2,1,52
18974021,29064494,Entire home/apt,MisericÌ_rdia,1,0,2,1,98
18974903,96828210,Entire home/apt,Santo AntÌ_nio,0,0,4,2,109
18975203,31546132,Private room,Arroios,1,0,2,1,40
18975423,93835678,Entire home/apt,SÌ£o Vicente,0,0,6,2,87
18975494,28743847,Entire home/apt,SÌ£o Vicente,0,0,4,1,115
18975828,132363281,Entire home/apt,Alvalade,0,0,4,2,52
18975832,132323976,Entire home/apt,Arroios,0,0,4,1,91
18976088,17733765,Entire home/apt,Santo AntÌ_nio,0,0,6,2,87
18976409,28743847,Entire home/apt,SÌ£o Vicente,1,0,4,1,98
18976468,132323976,Entire home/apt,Arroios,0,0,4,1,68
18976657,132323976,Entire home/apt,Arroios,0,0,4,1,68
18986194,24755412,Entire home/apt,Penha de FranÌ¤a,0,0,2,1,173
18986379,132445815,Private room,Arroios,0,0,2,1,40
18987698,1373866,Entire home/apt,Arroios,0,0,5,2,83
18987916,51018503,Private room,Arroios,1,0,2,1,28
18988043,38850013,Entire home/apt,Estrela,2,0,3,0,44
18988196,5360113,Entire home/apt,Santa Maria Maior,0,0,4,2,114
18988940,11707167,Entire home/apt,Santa Maria Maior,0,0,4,1,87
18991456,28621314,Entire home/apt,Avenidas Novas,0,0,8,3,109
18991803,82110597,Entire home/apt,MisericÌ_rdia,0,0,4,2,138
18991918,132474564,Private room,MisericÌ_rdia,0,0,2,1,114
18992840,132482793,Entire home/apt,MisericÌ_rdia,0,0,6,2,104
18994117,91110673,Entire home/apt,MisericÌ_rdia,0,0,5,2,58
18995996,132501668,Entire home/apt,MisericÌ_rdia,0,0,4,2,87
18996119,17457001,Entire home/apt,Santo AntÌ_nio,0,0,6,2,93
18996993,58978913,Entire home/apt,Arroios,0,0,11,4,80
18997072,7564916,Private room,Avenidas Novas,0,0,2,1,28
18997328,25080169,Private room,Parque das NaÌ¤Ìµes,0,0,1,1,18
18997482,132445815,Private room,Arroios,0,0,2,1,29
